area,state,station_id,station_name,sensor_id,parameter,value,unit,datetime_utc,station_lat,station_lon
Thane,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",12238274,,3.74,,2026-06-18T00:45:00Z,19.02579,73.10297
Thane,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",12238273,,8.74,,2026-06-18T03:30:00Z,19.02579,73.10297
Thane,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",12238278,,3.57,,2026-06-18T01:00:00Z,19.02579,73.10297
Thane,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",14341545,,3.37,,2026-06-18T03:30:00Z,19.02579,73.10297
Thane,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",14341543,,0.00365,,2026-06-18T03:45:00Z,19.02579,73.10297
Thane,Maharashtra,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",14341544,,29.76,,2026-06-18T03:30:00Z,19.02579,73.10297
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238280,,0.01,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238287,,2.93,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238286,,78.33,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238284,,68.32,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238285,,20.85,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238282,,15.12,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238288,,40.74,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238283,,29.34,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",12238281,,3.84,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",14341546,,0.009779999999999999,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",14341548,,1.13,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409472,"Upvan Fort, Thane - MPCB",14341547,,247.34,,2026-06-18T04:00:00Z,19.222279,72.957979
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238313,,44.65,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238309,,5.15,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238308,,9.62,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238312,,23.52,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238310,,9.54,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238314,,7.7,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238315,,35.06,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238311,,49.26,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",12238307,,0.12,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",14341552,,0.01376,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",14341553,,200.14,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",14341554,,0.09,,2026-06-18T04:00:00Z,19.063,73.1209
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238323,,3.95,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238322,,55.01,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238318,,22.25,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238317,,14.69,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238321,,20.77,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238324,,37.09,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238319,,41.16,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238320,,50.65,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",12238316,,0.18,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",14341557,,0.43,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",14341555,,0.02341,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409476,"CBD Belapur, Belapur - MPCB",14341556,,68.48,,2026-06-18T04:00:00Z,19.0243902,73.0406721
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238327,,6.59,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238330,,16.44,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238333,,36.61,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238329,,43.48,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238326,,3.43,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238331,,54.08,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238332,,10.41,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238325,,0.27,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",12238328,,20.17,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",14341559,,164.07,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",14341558,,0.010490000000000001,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",14341560,,1.65,,2026-06-18T04:00:00Z,19.090337,73.014232
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238342,,33.46,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238341,,2.82,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238337,,3.93,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238334,,0.26,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238336,,1.13,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238335,,0.38,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238340,,60.98,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238338,,29.8,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",12238339,,13.16,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",14341561,,0.0009,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",14341562,,47.98,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",14341563,,1.2,,2026-06-18T04:00:00Z,19.296481,72.840923
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238346,,25.81,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238350,,1.49,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238347,,43.5,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238343,,0.23,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238345,,10.83,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238349,,18.97,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238351,,31.49,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238344,,3.09,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",12238348,,16.71,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",14341565,,291.98,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",14341566,,1.83,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409479,"Mindspace-Malad West, Mumbai - MPCB",14341564,,0.005849999999999999,,2026-06-18T04:15:00Z,19.1878657,72.8304069
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238373,,12.88,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238375,,20.52,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238371,,6.09,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238370,,0.3,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238374,,48.39,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238378,,32.99,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238372,,13.48,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238376,,39.04,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",12238377,,1.66,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",14341573,,0.01128,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",14341575,,0.97,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409482,"Bandra Kurla Complex, Mumbai - MPCB",14341574,,163.96,,2026-06-18T04:00:00Z,19.065931,72.862131
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238381,,7.58,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238384,,14.05,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238380,,3.83,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238387,,33.75,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238385,,61.78,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238379,,0.26,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238383,,53.48,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238386,,1.07,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",12238382,,10.32,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",14341577,,198.56,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",14341576,,0.00788,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409483,"Chembur, Mumbai - MPCB",14341578,,1.08,,2026-06-18T04:00:00Z,19.0364585,72.8954371
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238392,,68.24,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238393,,29.67,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238394,,53.35,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238395,,2.38,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238389,,2.38,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238396,,28.43,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238391,,56.26,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238390,,16.85,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12238388,,0.53,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14341579,,0.01342,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14341580,,170.35,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14341581,,7.91,,2026-06-18T04:00:00Z,19.235581,73.159121
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238400,,49.55,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238405,,32.93,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238401,,95.26,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238403,,47.37,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238404,,5.37,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238397,,0.33,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238398,,1.38,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238402,,41.42,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",12238399,,24.31,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",14341583,,230.71,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",14341584,,4.04,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409485,"Gokul Nagar, Bhiwandi - MPCB",14341582,,0.01788,,2026-06-18T04:00:00Z,19.309073,73.057223
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238409,,17.27,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238410,,38.23,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238407,,3.22,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238408,,7.93,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238413,,2.42,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238406,,0.32,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238414,,33.24,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238411,,5.28,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",12238412,,65.27,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",14341587,,1.03,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",14341585,,0.00605,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",14341586,,267.28,,2026-06-18T04:00:00Z,19.0632143,72.8456324
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",14341588,,0.00307,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243945,,1.18,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243951,,12.36,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243947,,24.31,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243950,,82.96,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",14341590,,1.11,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243949,,12.83,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",14341589,,64.28,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243944,,0.16,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243952,,25.45,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243946,,1.95,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409487,"Sanpada, Navi Mumbai - MPCB",12243948,,36.35,,2026-06-18T04:00:00Z,19.0575752,73.0151367
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238575,,60.75,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238574,,39.75,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238578,,0.0,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238572,,0.0,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238573,,0.0,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238579,,36.11,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238576,,21.93,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238571,,0.14,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",12238577,,50.11,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",14341642,,0.0,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",14341644,,5.36,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409511,"Shivaji Nagar, Mumbai - BMC",14341643,,341.23,,2026-06-18T04:15:00Z,19.060498,72.923356
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238584,,40.72,,2026-06-18T03:30:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238587,,0.81,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238581,,6.71,,2026-06-18T02:45:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238585,,10.06,,2026-06-18T03:30:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238582,,9.72,,2026-06-18T02:45:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238586,,48.88,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238583,,7.21,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238588,,31.3,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",12238580,,0.05,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",14342262,,136.04,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",14342263,,1.82,,2026-06-18T03:15:00Z,19.215859,72.831718
Thane,Maharashtra,3409512,"Kandivali West, Mumbai - BMC",14342261,,0.009470000000000001,,2026-06-18T04:00:00Z,19.215859,72.831718
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238593,,70.19,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238596,,1.36,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238594,,20.32,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238591,,15.06,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238592,,8.15,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238595,,39.0,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238589,,0.45,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238597,,27.59,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",12238590,,4.06,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",14342266,,0.54,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",14342265,,198.6,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409513,"Sewri, Mumbai - BMC",14342264,,0.01112,,2026-06-18T04:00:00Z,19.000084,72.85673
Thane,Maharashtra,3409514,"Ghatkopar, Mumbai - BMC",12238598,,0.44,,2026-06-18T04:30:00Z,19.083694,72.920967
Thane,Maharashtra,3409514,"Ghatkopar, Mumbai - BMC",12238602,,45.45,,2026-06-18T04:30:00Z,19.083694,72.920967
Thane,Maharashtra,3409514,"Ghatkopar, Mumbai - BMC",12238604,,58.27,,2026-06-18T04:30:00Z,19.083694,72.920967
Thane,Maharashtra,3409514,"Ghatkopar, Mumbai - BMC",12238603,,24.12,,2026-06-18T04:30:00Z,19.083694,72.920967
Thane,Maharashtra,3409514,"Ghatkopar, Mumbai - BMC",12238600,,27.36,,2026-06-18T04:30:00Z,19.083694,72.920967
